token;freq
vɛɹiz;419
əkɹɔs;2049
fɔlz;455
fɹɛʃ;663
kowl;1059
stænsɪz;927
dipli;250
ʃæd;543
owd;413
kæv;780
zi;3583
owʃən;1050
fɔɹəsts;528
dɛzɹ̩t;432
dɔs;1230
klawdz;113
vajə;1560
sætɛl;516
næsə;656
mowdɪs;4
stɹu;1908
bɔɹd;3184
ækwə;233
lajts;489
sɪɹiz;55
sʌow;19
np;136
d͡ʒps;5
əmawnt;1180
mæθ;2825
sæm;1916
mejts;1025
bidi;33
bɹdf;5
skɹajbz;736
pɛndz;382
bdɹf;1
tejt;1074
fɹowzən;109
nɛn;1401
tɪsts;1191
dɪmd;4
ʃajn;315
ɹɪk;2021
nɪks;964
stæn;5364
wɔɹm;570
lɪŋk;773
plɔɹd;190
dejt;2427
klɪɹ;1903
sɛnts;798
tɹɛnd;264
skaj;1260
blu;2542
ʃown;1186
zinəθ;38
pɹɑks;2322
fɛɹ̩d;2949
tɹɪn;463
ɛstə;70
izə;1953
ɡlowb;243
pɹɑ;375
pækts;135
tɹ̩b;70
bæl;4511
tɛnz;205
ðaw;1384
sændz;723
hɛktɑɹz;90
ɑlmɛɹə;40
pæns;17
wajtənd;2
plæs;945
ɹufs;41
powd͡ʒɛnɪk;40
t͡ʃejnd͡ʒəz;1675
ɛk;2263
ɛmɪz;449
kwɛns;1015
dus;2614
kɹɑp;293
lændz;5191
juts;1045
ɡejt;1594
hit;1159
kul;623
ɛkwəv;1012
ɡt;245
hæŋk;182
ɪmɪt;284
kɹajsiz;57
pɑz;3422
pdɹk;1
fɔɹts;964
pdɹks;1
mɪz;1198
list;5593
fɛkts;2007
t͡ʃæŋ;622
dusɪz;831
mɛlt;331
nɪɹ;7944
powlz;288
tɹɑp;811
mʌm;1475
lɛv;4344
ɑɹk;1209
æntɹk;442
hɛɹə;305
hɑt;1029
ɹejn;2660
nawnst;2424
flʌk;168
ɡɹawnd;3420
lup;361
sʌlts;1687
wɛθ;598
vɑɹi;3225
dɹajv;779
ɪni;3554
fɔɹk;443
bæks;430
kɹist;2134
æŋk;241
vejpɔɹ;27
fɔl;2409
lej;8862
əwej;2011
ɛɹ;12039
ɹejzd;821
vajt;40
dip;1126
sʌnz;2983
vilz;174
vɹ̩st;244
ðʌs;3077
dɹ̩ti;67
mɑɹd͡ʒənəl;70
wɔɹmz;5
tɛndz;595
snowmɪlt;12
sɔɹ̩bd;279
pæk;2924
mɛlts;35
ejaj;2767
ɹejt;5414
sɔɹp;358
hits;31
lups;92
ɑɡ;4043
najzd;2132
kɹaj;177
owkɑnajt;1
dɛɹi;174
wɪnd;820
blown;70
dʌst;235
sʊt;23
ʃits;187
ɹɔɹz;411
sɛnz;400
klowðz;148
kʌlɹ̩d;116
plojt;268
kʌlɹ̩;517
klɔθ;440
vowltə;33
vajsəz;2931
wejt;1746
dɹow;1990
d͡ʒɛnæt;78
æmɹ̩;347
faws;137
ejt͡ʃ;1525
kɹɪz;809
tælajn;101
pɛɹd;2216
ʃowd;770
mawnt;1424
tɪlts;3
mæns;1907
sɛlz;2214
ɡejnz;215
sɹ̩vd;3672
stɔld;459
hɛlθi;194
vɛɡ;672
ejnəl;2303
bajəs;230
təpowlow;15
fɑɹmz;194
flæt;819
ɹuftɑps;7
pɪt͡ʃt;177
ɹuf;237
lɛt;5018
ɡɹejtɹ̩;1529
bɑn;3041
fɔɹstə;13
wɹ̩dz;1986
ænst;201
kejs;3365
pækt;1562
ɪvəp;150
dɛnz;438
ɡæs;2712
tɹɪbət;286
d͡ʒɛsts;678
tɹi;1455
fɔɹəst;80
kɑnɪf;19
plænts;1264
ɡɹowθ;1691
lajəd͡ʒ;40
kænəpi;37
lɛŋkθs;237
stʌd;2734
hædli;32
tɹ;3296
vɛs;1915
ɡæt;1161
plænt;1511
sajbɪɹiə;72
noj;2636
hæps;728
fɹz;459
nɛl;3720
ikwə;1020
wejvi;17
smuð;281
nɹ̩;6116
ɡlɪnt;4
wɑvi;4
stip;139
vɹ̩səz;357
kɹ̩v;372
mɛdi;783
ʌm;13215
mɔɹn;666
nun;218
nowt;1139
wejvz;364
lʊk;1204
fowmd;2
bʌb;415
hɪbəts;218
tɑp;3697
hɪb;799
blæn;144
kɛts;685
tɹæp;285
wɔɹmθ;38
tɹejlz;87
hɛvi;1342
tɹæf;795
bɹ̩n;1424
kuwejti;9
ojl;1583
ɪɹæki;150
fajɹ̩z;260
majlz;433
skajz;53
ɛɹəsɑl;23
ɛɹəsəlz;25
fajn;1212
dɹɑpləts;27
klaj;223
spɹækələn;1
skæt;610
dɹɑplət;7
lidz;677
sɪp;1304
tænts;1184
kwɔn;1677
pæn;4228
ɛlz;3840
dʌbəlju;1199
dajɑks;467
pɛnd;1899
mæɡ;4708
ʌæl;687
ɛts;1435
ojdz;308
fejz;845
fild;4949
tɑm;2413
d͡ʒɛkts;1563
tɛli;4664
skowps;120
wi;4164
lut;877
tɛnt;2971
ɡɪvz;846
ɡowləθ;24
ɹejdɑɹ;361
dɪkə;64
lɑdəs;21
mun;1321
sæt;1957
ɛɹɪs;33
ojd;345
bɛlt;337
kɑmət;187
pawndz;1087
ɹejnz;166
bænd;4229
d͡ʒiow;864
bɑnd;785
sɔɹs;2193
tejld;537
fajv;3684
ɹæm;1438
tajp;3075
dɛks;985
kɪlow;452
kɹowwejv;78
pʌls;182
ɛkow;154
sk;684
sajt;4702
kɹɔs;2725
mɛtəl;254
sfɪɹ;610
sæl;2361
nejts;638
ʃɔɹt;4690
dɪəs;365
kʊɹi;297
mɑɹz;305
vinəs;261
d͡ʒk;102
ɹajvd;1913
bʌlk;305
ɑkə;95
dɛpθ;329
dɛsajm;1
d͡ʒow;1952
hæn;290
hajn;304
ɹɪt͡ʃ;1475
towm;66
tɹajə;895
dejzi;142
dɪm;190
mɪŋ;1595
kɹ̩k;259
hɔf;160
sɹ̩d͡ʒ;100
pɹɑd͡ʒɛkt;2014
klow;1659
pɹɑd;2882
ukt;1376
tiɑsæt;1
t͡ʃɑɹt;624
dajɑm;3
ɡɪzəmz;27
vaw;843
bɛts;258
wɛst;11569
pin;3992
ɡəd͡ʒəz;2966
plu;680
ʃejp;717
ɹajvz;358
slænt;40
sajdz;1135
kɹɔst;295
dl;3438
bɑɹ;5504
stɔɹi;44
fɑnts;60
ɡɹæm;5772
ænt;2030
ɑləf;21
fni;171
ʃin;4887
d͡ʒæd;76
ɡɪʃ;616
pɪk;2016
tɑɡɹæm;31
ɑks;2457
hɛd;4879
sajnejtɪk;6
skɹɪpt;1415
iɡəp;894
ɡlɪfs;81
stajld;79
hɔɹnz;203
ɡɹiks;420
ɡlɑt;68
stɑp;947
nænt;1852
sawnd;1903
səmɪtɪk;344
nim;117
skɹɪp;2482
dæt;1831
ejtθ;385
bk;3263
ɡɪʃt;538
lɛɡ;3051
ɛtɹ;66
ʌskənz;11
bɹɔt;1614
pənɪn;630
t͡ʃejnd͡ʒd;1464
ʌskən;46
ɡəd͡ʒ;5276
ɪdɛɹi;4
stown;2035
vɪv;569
kjul;327
nʌs;1341
sɛmi;500
stajlz;553
ɪtəli;1409
mɹowvɪn;26
d͡ʒiɑn;1713
vɪsɪɡ;89
ɡlow;1188
ajɹɪʃ;1322
sæks;1024
bɹɪtən;1843
najnθ;342
pɹɛzənt;2703
pɹɪnt;2001
stɹowk;296
slow;1803
fɪfθ;870
bəlɪŋ;554
tow;1576
ɹajv;342
d͡ʒojn;978
sɛɹɪf;8
dɹɑpt;523
dɛk;2064
tɛkst;2855
kæz;4706
əsajd;238
θɑɡ;136
sawndz;368
ɹawnd;2763
pæd;370
ɹ̩ɪɡ;5772
θɔŋ;22
ejs;443
kɹ̩z;919
skwɛɹ;1169
mɛɹi;1404
ʃwə;17
stɹɛst;166
ɛɹən;347
ɑɹd;768
vɑɹk;80
ɡɹæfs;430
tuɡiz;935
tɛksts;1046
sænɪt͡ʃ;10
ɡlɪf;52
stændz;418
mɪk;2366
bɹɑ;2605
vɛn;5151
dejkɑɹt;108
nownz;13
əm;1829
lajnz;2779
kwɑl;2065
bɛst;3445
ɡɹejd;665
sajnd;4235
klin;431
ɹistaw;564
ɹænts;333
sɛlɛbɹi;360
pɹuv;1525
ejsəm;144
nawn;324
fɹəz;190
ʃu;529
kʌp;2157
bɹæsɪɛɹ;1
dænts;594
ej;1484
lɪɡ;331
bowlz;727
ipə;43
ɹɛtɹowflɛks;12
hʊk;230
wɛd͡ʒ;35
kɛɹət;24
hæt;710
lit;351
dɑɹd;2703
juɹəl;54
ʌpə;3
kɑd;891
kowd;2137
skɹɪpts;280
tojθən;1
ɪstə;40
tɹænzlɪt;77
uɡɛɹ̩ɪt;15
sajnz;1254
bɹ;1775
stɹm;64
pɹɛd;109
tifi;199
tajn;3797
awz;7754
sɪb;317
lɪŋz;126
sɪɹəl;267
kɑp;1144
owld;6086
ɹʌnɪk;12
sʌz;4
blaj;3605
ɡɑθ;292
ɑzə;71
æsks;166
ejb;72
pojnts;1898
hiksə;33
spɑndz;282
kawnt;3406
fʊt;5855
ɑbə;824
sawθ;12192
dɛɹd;1925
d͡ʒiɹ̩;842
d͡ʒə;1003
flɔɹ;1085
ɡʌlf;527
lɑɹd͡ʒəst;3606
lawus;451
nɪk;5031
nejmd;4322
jɛl;592
lowhəm;2
bɹ̩d;765
hɑɹt;1852
dɪks;122
ii;858
kɑt;1385
lɑn;3920
ɡlif;5
pajn;342
flow;2670
kæməl;46
liə;2859
mɑnt;997
ɡowmɹ̩i;400
sɪti;10817
hʌntsvɪl;35
bajl;1014
kɑlənəsts;156
owlz;242
ɑnə;1958
bɹ̩m;375
hæm;3821
howm;5496
sɪks;3324
tinθ;685
kwajɹ̩d;2322
bɹɪtɪʃ;7531
lʌm;1693
æfɹəkən;2662
slejv;584
æɡɹi;1698
kæʃ;771
kɹɑps;433
dɹɪv;1545
ikɑn;2220
æbɑmi;5
d͡ʒɪm;1097
fajl;1064
mɑɹt͡ʃ;3512
ʃæl;1000
flajt;2139
ɛɹow;599
tʊɹɪzəm;758
hɛlθ;2350
kɛɹ;1496
mn;2369
bej;2047
bɔl;7758
ɹɪv;4271
mʌskow;6
d͡ʒin;1803
spik;2355
tɹajb;430
kusə;14
ləpusə;11
ɹɪvɹ̩z;763
id͡ʒ;176
əlɛkts;555
kawnts;852
ɡɑɹ;5279
silə;8
væz;738
dɹi;450
ɹæn;2634
ibə;35
mæps;249
spɛlɪŋz;49
æbɑmow;1
ejl;400
ɪbəmu;1
lɪbəmu;1
t͡ʃɑktɔ;20
widz;39
tɹɪm;89
ɡæθ;652
θɪk;465
ɹ̩b;227
lɛkt;1993
mɛdɪk;99
d͡ʒæk;2194
sɑnvɪl;48
hɪɹ;1897
æləksən;3848
fɔɹt;1785
mik;19
pɹ̩ts;208
dɪd͡ʒ;863
nawus;1324
jɪɹz;10244
nizə;295
owhajow;513
bʊɹi;449
mawnd;119
bsɛs;1
naw;4847
mawndvɪl;4
howkiə;2
ɪli;356
nojɑ;369
fækts;458
tɹɛɹi;430
mɛzowmɹ̩;71
stʊd;910
t͡ʃɹow;51
ajɹ̩ow;41
kwojən;3
t͡ʃɪk;348
kɹik;287
kowsɑti;1
fæm;5728
pinz;252
plow;854
ɹæʃən;249
klejmd;1684
luiʃiæn;1
lɔst;2281
ejpɹəl;3225
loj;844
tlɹ̩z;360
tlɛd;1954
tɑmbɪɡ;9
tɹajkt;2425
bawnd;1706
ɛɹiz;596
klɑɹk;422
wɑʃ;1695
bɔld;412
ædəd;1583
θɹ̩dz;196
kowlow;930
najəl;1018
pɹɑv;2675
ɪns;1503
skæn;796
kɛpt;749
kowstəl;726
ædəmz;278
ɑnz;1511
tɹiti;1131
hʊd;1451
spɑɹs;105
ɹæt;4071
stivənz;178
əbən;827
dɑnd;598
nd;1236
ɡʌst;3266
ɡejts;727
ɡowst;236
tawn;4099
fivɹ̩;200
ɹʌʃ;323
sut;1610
fɹɑn;435
tiɹ;638
plæntɹ̩z;27
tɹejdɹ̩z;147
slejvz;561
wɛlθ;1079
pʊɹ;1281
t͡ʃajzd;41
mowvəl;298
tʌskəlusə;18
d͡ʒæn;4985
vɑt;1495
ajslə;610
kɑpi;1403
ɪɹɛkt;320
stivən;836
kætɹ̩;7
fiə;495
bɹ̩nd;244
bɑɹækiəs;1
howlt;67
ɪtɹ̩;770
slejvd;146
kænz;1844
klɑɹd;899
bæt;10422
tlz;1703
fɔt;610
diɹ̩z;1136
nejθən;106
bɛd;686
ajən;2900
hɑp;884
kɪnzvɪl;7
tʌki;259
slivz;41
kowt;486
ɡɹit;122
plajd;1499
tɹups;1412
fɹid;231
əmɛnd;547
ɹul;1865
ɹɪstɔɹə;376
bɑɹd;559
ɹɑɹ;423
ajli;252
d͡ʒɛɹɛmi;139
ɑ;1536
t͡ʃifli;124
tajd;938
ɹejl;4246
pɹɑd͡ʒɛkts;715
plejɡd;71
fɹɔd;179
tɹajd;799
klʌks;46
klæn;320
pejl;198
najts;521
ʃɹ̩ts;59
liɡ;4525
dɛməkɹæts;280
fajs;2493
blejn;16
hɪbət;130
jɪɹ;8822
pɹuvd;1976
ɹejʃəl;401
kɑɹz;889
powl;559
tɛst;3325
vowt;996
d͡ʒejlz;10
hɔs;1602
toj;287
lɛts;339
how;2769
tɛlz;641
bʌs;2478
ɹumz;360
plæntɹ̩;18
swəd;186
wajts;176
stɹɪk;913
blæks;182
t͡ʃid;1811
wʌnz;715
pej;1680
kɹən;964
ɹowzən;153
wɔld;325
nænst;95
fʌndz;387
kɑsts;492
mæt͡ʃ;1957
tækst;26
twajs;644
mʌniz;227
plət;1584
tɔɹɪk;1047
plejsəz;1558
kɹɪm;1224
lɪnt͡ʃ;135
bowl;787
vɪl;2808
d͡ʒɑbz;444
ɹæpəd;1096
fjuzd;1048
kɔɹt;3969
mændz;437
pɔɹd;61
fæd;130
vajs;5528
ɹip;124
sits;641
d͡ʒɛf;677
ɛnu;777
səpɹim;901
ɹɛnəldz;105
sɪmz;50
ɹuld;725
tɹajkts;627
bɹawn;1580
d͡ʒɔɹd͡ʒ;2102
wɔl;3035
lejs;649
boj;1085
ɹajdz;169
ɡɹz;1289
tɑmz;994
spɛsəf;764
lɛŋd͡ʒd;247
jɔɹk;4053
lawn;5
dɛ;3043
mɑɹən;14
najbəs;45
dɪl;212
lɑɹd;185
kɹɛn;16
ʃɔ;211
bɔɹdz;472
vowts;413
ɪlɛkt;1758
t͡ʃɪltən;47
kownku;4
fajsəz;551
stil;1233
tɛks;1063
stæns;1450
klajnd;537
ɹɑk;3280
ʃʌt;592
twən;926
læɡd;13
t͡ʃif;1612
ɹoj;3177
mʊɹ;484
mænd;3274
kwt;577
vɔɹ;1015
kejn;869
ajvən;221
stɔɹm;481
dæm;2484
stɔɹmz;151
hɪt;1717
kɪld;1789
dɛv;561
θɹ;718
ɹd;1010
fɪfθs;28
plejn;2122
kɹiks;28
stɹimz;162
tejnz;2882
lejks;399
kowst;2064
ɹejnd͡ʒəz;400
pɑɹk;2851
hɔɹs;788
bɛnd;118
kænjən;114
pejn;532
kejv;803
bɹɪd͡ʒ;2484
tʌskəɡi;28
lejd;775
næt͡ʃɛz;7
tɹejs;263
tɹejl;378
tɪɹz;390
dɹ̩z;3010
lejvɪl;1
kæð;451
dɹæl;548
ɹ̩nz;130
tɹænsɪz;38
læɡ;212
majts;91
ikɔɹ;88
ɹuʒ;90
fɛɹəp;2
t͡ʃajldɹ̩;3
bɹ̩ɡ;4381
ɹɛkɹ̩d;5329
nɑk;401
kælu;8
ɡædz;10
mælz;1794
kæmp;1232
bɹɪd͡ʒəz;412
lɛɡd;669
hajd;287
ɛndɛɹi;217
d͡ʒɛsi;121
ɡæp;254
bowsts;40
pɪt;479
tɑɡɹəft;57
ɹiɔɹ̩;184
pul;936
blajnd;439
fɪʃ;2239
lajm;419
wɔlz;636
d͡ʒɛɹi;171
ɔɹajt;29
kɹejtɹ̩;165
tʌmp;11
hɪlz;491
ɪɹɑd;68
blæst;113
bɛdɹɑk;39
tɹɑb;2
lim;17
stɑɹ;2777
wawnd;570
ɹɪŋz;225
ʃæt;104
niθ;265
bɹ̩l;15
kɛm;3003
ɪstɹi;1795
kfɑ;98
wɔɹmɹ̩;86
pælæt͡ʃi;79
mɹ̩z;605
majld;248
t͡ʃivz;283
lɛŋθi;108
hɑtəst;46
pɹown;123
kejnz;115
dʌmp;70
tɹəmən;83
dawus;126
pɔɹts;2647
θʌn;247
kwɛnt;3640
hejl;166
vʌl;592
dɛθs;1355
tɛnθ;207
owkej;418
howmə;158
ajəwə;222
fɹ̩md;716
tiz;3894
d͡ʒun;3041
ɹit͡ʃt;1405
pik;567
vɛm;2956
spɹɪŋ;1098
ɹɛɹ;767
iv;296
hɑbi;518
tæts;480
plætow;243
ɹɪd͡ʒ;318
bit͡ʃ;899
ɹæŋkt;734
bajow;1111
bajowm;80
bowst;79
hjud͡ʒ;455
pænz;163
spɹ̩;271
mɑtow;35
spiʃiz;3717
mæm;718
fɪb;363
spɛnd;525
bɹejts;295
kɹej;29
lʌsk;16
ɪɡ;2159
bɹ̩θs;1187
bɔɹn;5614
d͡ʒɛmi;16
hʌd;287
wɛlm;205
mɑɡ;206
jʌŋɡɹ̩;660
skɑts;186
ɡɹænt;1701
ajlz;271
mɑv;1237
dejvəs;382
fɛɹz;904
ɹɛkɑɡ;1049
mɪkst;926
ɹejs;1449
lʊkt;292
najn;1943
sɛnd;1228
lajzd;477
pɔɹh;1
mowə;68
muskow;5
ʃɔni;7
ɑni;566
jʌn;50
wiiə;4
kɑləm;677
d͡ʒojnt;970
t͡ʃɛl;3795
bɹæt;662
ajtəd͡ʒ;759
spowk;385
spit͡ʃ;1059
lɔs;1579
bojd;63
ɑɹm;802
bɑɹb;30
ɹajmɪŋ;24
ɔɹb;10
junik;872
wɹ̩m;133
pɛk;403
snejk;151
dɹæɡ;657
flaj;1262
sæk;1033
bɹ̩læp;5
bæɡ;694
plʌm;113
pit͡ʃ;123
klɪŋ;321
hɑɹp;190
dɔɡ;619
ajɹ̩nz;7
ændajɹ̩ənz;1
vej;1205
bʌd;3144
dɪst;621
bajbəl;835
pɹowts;673
tiænz;945
ɛvən;441
bæp;1572
mɛθədəst;204
ɛnts;1525
ɡɹ;1870
əwɑk;163
pɹit͡ʃ;204
tajzd;643
blajz;61
kɹajst;1364
ɡɹænts;902
bajnd;1674
pkɑ;60
pk;473
juɛsej;300
fɪfti;248
plʌs;784
ɛpk;12
ɡɑspəlz;87
pɹɛf;486
sɛst;602
fejθ;974
fejθs;62
dejzəm;265
hɪn;1086
duzəm;104
dɪzəm;405
sɪkhɪzəm;28
d͡ʒuz;1211
səfɑɹdɪk;31
dɑn;6293
ʃɑ;947
ɑɹɑi;3
ʃowm;9
tʊɹiz;1403
æʃk;25
nɑtsi;493
θow;2136
dɑks;1225
ɡowɡ;120
lɪmz;639
mɑsks;61
vɹ̩ts;191
ʃɹi;393
swɑmi;9
nɑɹɑjɑn;18
mændɪɹ̩;7
pɛl;1354
ejvə;279
dɪsts;75
mɑnəz;360
ɹɛfjud͡ʒiz;236
lɑows;88
viɛt;790
majl;420
kuə;57
t͡ʃæn;3193
wɔt;483
dɹək;1
law;1284
fawt;1
θæv;1
kej;4437
dili;33
t͡ʃikə;780
ɹɛns;539
pɛktən;154
sui;566
t͡ʃajd;1081
ɡʌn;2047
kɹajmz;332
ədʌlts;407
owbis;31
lɛʒɹ̩;94
dɛnsɪz;116
ədʌlt;656
vɛst;1416
fæb;429
ɡɹows;444
stɛdi;282
sowld;1493
tɪm;1276
ɡlɑm;107
ejts;1560
bɪsi;3071
tɹejn;2391
bɹɛɹi;1496
fajɹ̩;2446
pɹipə;442
ɡɹawndz;487
sejlz;825
fɔɹəstɹi;117
pɔɹtə;791
ɹiow;1036
ɡdp;779
wejd͡ʒ;129
fɛbjəwɛɹi;2605
ðɛɹz;20
sɪksθ;570
ɹæp;640
tojuɹ;544
fɪləp;1176
stən;716
tʊɹd;133
pʊts;302
ɛɡz;318
nɹ̩z;1781
ajtəmz;454
pinəts;38
ɡɹejnz;132
kɔɹn;758
sɔɹɡəm;49
ɛtə;251
mɪlk;444
soj;109
binz;194
tɛksəs;1096
pɹɪs;1963
sifud;53
ikwəld;10
fɛl;1864
klajn;761
pɹajsəz;408
kowvəd;248
ɹænt;472
ajɹ̩n;1182
ukts;1537
kæst;3067
pajp;367
tɹʌks;130
tɪɹil;11
kwɑɹ;2406
dil;1339
hjʌndej;20
sɛdz;123
bɛnz;114
owtə;122
towmək;67
tɑld;69
ilæntɹə;1
ɡəl;260
spɔɹt;1190
tɹʌk;217
owkʌmpu;2
ðajsənkɹʌp;6
kælvɹ̩t;15
stejn;173
fɪnɪʃ;267
bɪdz;85
ɑɹsəlɹ̩;5
pɑn;598
iɑ;69
sajdɹ;1
sownəl;101
bɪd;841
stejk;206
bɹəzɪl;1834
hʌnt;1074
fɪn;3658
sɪdiɛɹi;199
ɪŋk;764
mɛlvɪn;34
dɪsk;798
ɡʊdjɪɹ;11
ɹʌb;327
plojz;133
kɹæft;3955
t͡ʃiow;342
ɹajs;630
bɹɡi;2
plænz;810
bɹʊk;460
hajɹ̩d;360
owpənd;1430
ejkɹ̩z;120
tʊɹəsts;305
spɛnt;944
pɑɹks;438
hæŋ;224
ʃɔɹz;110
ʃejk;450
spiɹ;245
vælz;688
tɹɛnt;90
ɡɑlf;224
t͡ʃæm;4019
ɑnʃɪp;1176
ajbɹ̩;54
kʊɹ;1372
kɑsi;288
nɔs;872
əmjuz;63
splæʃ;51
ɹɪvɹ̩;106
t͡ʃejs;555
ɹiə;2915
ʃɑp;632
tɹ̩zvɪl;1
lejk;1278
zajn;1136
ɹejd;567
hɑl;2667
tɑpt;121
ʃuts;120
skejps;120
muviz;298
fɪlmd;240
kajnd;797
spid;1445
ʌæb;3
ilaj;299
tɹaw;201
ʃild;306
ŋk;119
wɛlz;502
pʌs;1324
bæŋks;676
tɛləkɑm;377
pɹəvajdɹ̩;128
fɹɑ;874
bɹæs;722
ɡɔɹ;1063
sɪdiɛɹiz;53
lɪsts;736
fɹ̩mz;232
fɔɹti;242
ajz;1512
mʌst;2412
dʌm;495
ɹejsɪzəm;141
pæs;2371
ɹajd;834
kwajɹ;1605
ɹɛdi;1757
kæb;1401
tɛnənt;505
tɹiə;932
ajvi;91
stejtwajd;54
sɹ̩z;847
pɹət;699
d͡ʒʌd͡ʒɪz;335
pnz;345
powliti;2876
kɔɹts;789
dɛθ;4699
pinəl;578
t͡ʃɛɹ;837
tɛnsɪz;180
ʌnən;189
əbɹ̩;467
stejd͡ʒ;1560
pɹɛɡ;409
ɹɪsk;1184
ɹejp;165
θɑmp;237
blɑkt;116
wejd;161
dɑbz;11
lɪft;538
d͡ʒʌŋk;555
lɛviz;31
dɪdʌkt;4
ajtəm;119
t͡ʃɑɹlz;2535
dɪn;635
mil;158
dɑkow;244
t͡ʃɪɹiz;6
dɛnd;55
kwajɹ̩z;659
ajzɪz;275
mɑdi;138
lɑb;273
wejst;554
fʌs;441
mɛnd;533
fejld;1108
læk;2098
lɪf;262
θɪŋz;882
hɑlɪk;148
bɛv;321
owlaj;150
tɹowlz;275
dɹaj;782
powp;954
kowɑli;514
dimɹ̩z;2
t͡ʃnz;1673
mit;2229
tɔɹəl;695
vawd;31
bɑb;970
ɡɹɛt;145
hawzd;181
ɪd;1109
hʌn;2836
dɹɛd;937
lɛŋd͡ʒɹ̩z;24
ɹʌn;4583
stɑɹt;4039
pɛkt;1850
dejts;1230
bɛnt;346
ɹ̩nəst;307
sud;1256
tin;1466
bɛnt͡ʃ;204
d͡ʒɔɹi;66
nɔɹz;380
ɡɑp;37
stiv;551
ejnswɹ̩θ;10
ɔɹz;1252
ʃɹ̩;428
ɹejsəz;335
væst;585
powsts;170
splɪt;899
kæti;27
bɹɪt;532
bɹ̩vɪl;1
d͡ʒɹ̩;1058
majk;507
ɹɑd͡ʒɹ̩z;184
ejdɹ̩;20
dejl;387
ɡɛɹi;1138
pɑmɹ̩;126
suəl;12
pɹ̩vju;9
vajd;1966
tɹʌst;658
fɪs;875
kwət;589
ejp;84
ʃuɹz;936
læɡz;11
fɔɹθ;1780
ɡɹiz;526
nip;174
ɹæŋk;906
pʌn;984
ɡɹæmz;1623
mɛd;2231
mɛdəsən;953
tejow;206
pæθ;958
ɑbɹ̩n;41
vɛt;592
nɛɹi;2153
tɪstɹi;19
ɡɹi;1363
ɹowld;264
tɹoj;231
dɑθən;8
fɛnɪks;4
ɪlɛvən;244
bɪb;1205
ɑt͡ʃi;51
æbk;602
wɡ;34
ww;63
nɪs;1980
wb;23
wɔbm;1
wdn;1
sejkow;45
wŋkf;1
wdb;2
kbz;326
wajæt;2
wtvi;2
w;56
nt;203
wkɹɡ;1
fɑks;650
wbɹk;1
wzdks;1
wɔlə;12
wkɑv;1
wd;42
fks;48
owzɑɹk;20
nbk;306
wvtm;1
ɹɡks;1
wɑf;130
wp;14
dʌbəljuɛs;27
pbz;82
wbɪk;1
mowpow;10
lɪs;2124
wdɪk;1
dowzi;14
wfɪk;1
wɪk;781
wd͡ʒɪk;1
luivɪl;41
wajk;36
wejk;241
wsɪk;1
kw;125
wt;23
wdf;1
wf;10
fəl;92
m;1178
θimz;461
kɪl;780
mɑk;406
ɡɹum;70
ɡʌmp;9
fæn;1570
flæɡ;676
fɹajd;261
towmə;139
towz;332
wɪslstɑp;2
kəfej;52
owɡɹə;141
ɹowzə;75
luθɹ̩;466
kɪŋ;7947
d͡ʒunjɹ̩;474
spɔɹts;1999
timz;1209
howsts;352
næskɑɹ;27
ɹowlɛks;7
ætp;228
pɡɑ;50
ʃowl;45
ɛlpi;113
jowkow;23
hɑmə;135
tajɡɹ̩z;101
fænz;657
ɡejm;4968
bɹajənt;56
tim;5052
dæn;3029
hɛɹ;563
blæz;58
læd;307
nkæɑ;165
niɔɹ̩;1082
lɛnd;149
ɪŋtɹi;1
howmz;403
æθ;959
ɡejmz;4108
ɑvi;790
tlɛswɹ̩θ;5
bm;112
zv;66
dn;127
mɑb;119
mɡm;45
msəl;8
ɡæd;102
ʃkt;658
julz;253
kɹz;135
linz;183
stɑps;209
ɹowdz;877
læntə;660
ɔ;961
fɛɹ;2238
vɹ̩z;462
nɛkts;215
iɛɹi;179
ɹut;1550
ɹiɹawt;10
towl;537
ɑld;1101
ejnd͡ʒ;571
sɔlt;1229
tʌnz;1350
bɪziəst;104
ætkɪnz;30
ɹɔlz;6
wejn;402
vowlz;89
tɪnizə;9
wpɑ;5
ɡajd;827
jɔɹ;676
tʊɹəst;444
kwɪk;1252
ʃit;318
tiɡʌ;89
mɪθɑl;406
əkɪliz;351
ət͡ʃɪlɛəs;8
hɪɹow;840
ɹajɔɹ̩z;229
howmɹ̩;192
nɛɹajd;5
θitəs;41
pɛlɛəs;29
θajə;56
ɑɹɡ;51
ɑnɔt;2
klʌs;500
t͡ʃ;752
mɹ;134
dɑnz;129
slej;157
pɹɪns;1501
hɛk;188
ʃɑt;1048
stejʃis;13
ɛpɪk;250
ət͡ʃɪlajd;3
hil;278
mɔθ;2144
dɪpt;31
stɪks;147
fænt;316
hilz;24
tʌt͡ʃt;94
lʌd;310
wajz;1360
tæbləts;131
ɪnθ;493
fej;3130
mejl;4224
ət͡ʃɪliə;1
ət͡ʃɪljə;1
hɑli;76
næz;994
ɡlæd;190
æmə;1032
tɹɛs;1720
ɡɹif;57
æk;1321
luows;1
tɹɛst;30
θim;566
d͡ʒʌks;32
stɹd;22
nejɡi;21
lɛnɹ̩d;134
mʌstɹ̩;22
dɹ̩ivə;148
ɹɔŋ;351
æŋɡɹ̩;107
sɹ̩t͡ʃɹ̩z;525
dim;67
lown;528
diətiz;170
ækɹən;23
vɪn;1092
